participant	content	token	lemma	tagged_token	tagged_lemma	file
MOT	then it's the eyes  	['then', 'it', 'is', 'the', 'eyes']	['then', 'it', 'be', 'the', 'eye']	[('then', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('eyes', 'NNS')]	[('then', 'RB'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('eye', 'NN')]	Dyad4-time1-condTD.txt
CHI	steal from this guy and then the eyes that what  	['steal', 'from', 'this', 'guy', 'and', 'then', 'the', 'eyes', 'that', 'what']	['steal', 'from', 'this', 'guy', 'and', 'then', 'the', 'eye', 'that', 'what']	[('steal', 'NN'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('and', 'CC'), ('then', 'RB'), ('the', 'DT'), ('eyes', 'NNS'), ('that', 'IN'), ('what', 'WP')]	[('steal', 'NN'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('and', 'CC'), ('then', 'RB'), ('the', 'DT'), ('eye', 'NN'), ('that', 'IN'), ('what', 'WP')]	Dyad4-time1-condTD.txt
MOT	that changed it  	['that', 'changed', 'it']	['that', 'change', 'it']	[('that', 'DT'), ('changed', 'VBD'), ('it', 'PRP')]	[('that', 'DT'), ('change', 'NN'), ('it', 'PRP')]	Dyad4-time1-condTD.txt
CHI	changed it to what  	['changed', 'it', 'to', 'what']	['change', 'it', 'to', 'what']	[('changed', 'VBD'), ('it', 'PRP'), ('to', 'TO'), ('what', 'WP')]	[('change', 'NN'), ('it', 'PRP'), ('to', 'TO'), ('what', 'WP')]	Dyad4-time1-condTD.txt
MOT	'cause the last guy that looked like that with spots blue buff arms    did he have arms up or down   arms up  	['because', 'the', 'last', 'guy', 'that', 'looked', 'like', 'that', 'with', 'spots', 'blue', 'buff', 'arms', 'did', 'he', 'have', 'arms', 'up', 'or', 'down', 'arms', 'up']	['because', 'the', 'last', 'guy', 'that', 'look', 'like', 'that', 'with', 'spot', 'blue', 'buff', 'arm', 'do', 'he', 'have', 'arm', 'up', 'or', 'down', 'arm', 'up']	[('because', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('guy', 'NN'), ('that', 'IN'), ('looked', 'VBD'), ('like', 'IN'), ('that', 'DT'), ('with', 'IN'), ('spots', 'NNS'), ('blue', 'JJ'), ('buff', 'NN'), ('arms', 'NNS'), ('did', 'VBD'), ('he', 'PRP'), ('have', 'VB'), ('arms', 'VBN'), ('up', 'RP'), ('or', 'CC'), ('down', 'RB'), ('arms', 'NNS'), ('up', 'RP')]	[('because', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('guy', 'NN'), ('that', 'WDT'), ('look', 'VBP'), ('like', 'IN'), ('that', 'DT'), ('with', 'IN'), ('spot', 'NN'), ('blue', 'JJ'), ('buff', 'NN'), ('arm', 'NN'), ('do', 'VBP'), ('he', 'PRP'), ('have', 'VB'), ('arm', 'VBN'), ('up', 'RP'), ('or', 'CC'), ('down', 'RB'), ('arm', 'NN'), ('up', 'RP')]	Dyad4-time1-condTD.txt
CHI	arms up  	['arms', 'up']	['arm', 'up']	[('arms', 'NNS'), ('up', 'RP')]	[('arm', 'NN'), ('up', 'RP')]	Dyad4-time1-condTD.txt
MOT	big legs had the red eyes though but we stole from him and finally got some points right  	['big', 'legs', 'had', 'the', 'red', 'eyes', 'though', 'but', 'we', 'stole', 'from', 'him', 'and', 'finally', 'got', 'some', 'points', 'right']	['big', 'leg', 'have', 'the', 'red', 'eye', 'though', 'but', 'we', 'steal', 'from', 'him', 'and', 'finally', 'get', 'some', 'point', 'right']	[('big', 'JJ'), ('legs', 'NNS'), ('had', 'VBD'), ('the', 'DT'), ('red', 'JJ'), ('eyes', 'NNS'), ('though', 'IN'), ('but', 'CC'), ('we', 'PRP'), ('stole', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('and', 'CC'), ('finally', 'RB'), ('got', 'VBD'), ('some', 'DT'), ('points', 'NNS'), ('right', 'RB')]	[('big', 'JJ'), ('leg', 'NN'), ('have', 'VBP'), ('the', 'DT'), ('red', 'JJ'), ('eye', 'NN'), ('though', 'IN'), ('but', 'CC'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('and', 'CC'), ('finally', 'RB'), ('get', 'VB'), ('some', 'DT'), ('point', 'NN'), ('right', 'NN')]	Dyad4-time1-condTD.txt
CHI	red eyes   did we steal from him  	['red', 'eyes', 'did', 'we', 'steal', 'from', 'him']	['red', 'eye', 'do', 'we', 'steal', 'from', 'him']	[('red', 'JJ'), ('eyes', 'NNS'), ('did', 'VBD'), ('we', 'PRP'), ('steal', 'VB'), ('from', 'IN'), ('him', 'PRP')]	[('red', 'JJ'), ('eye', 'NN'), ('do', 'VBP'), ('we', 'PRP'), ('steal', 'VB'), ('from', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	 we got   we took too long   so he was friendly we should've asked him for a gem  	['we', 'got', 'we', 'took', 'too', 'long', 'so', 'he', 'was', 'friendly', 'we', 'should', 'have', 'asked', 'him', 'for', 'a', 'gem']	['we', 'get', 'we', 'take', 'too', 'long', 'so', 'he', 'be', 'friendly', 'we', 'should', 'have', 'ask', 'him', 'for', 'a', 'gem']	[('we', 'PRP'), ('got', 'VBD'), ('we', 'PRP'), ('took', 'VBD'), ('too', 'RB'), ('long', 'RB'), ('so', 'RB'), ('he', 'PRP'), ('was', 'VBD'), ('friendly', 'JJ'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('asked', 'VBN'), ('him', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('we', 'PRP'), ('get', 'VBP'), ('we', 'PRP'), ('take', 'VB'), ('too', 'RB'), ('long', 'RB'), ('so', 'RB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'JJ'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('ask', 'RP'), ('him', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	i think okay skinny arms this  this guy has skipped leg day green   we're gonna  we're gonna give him a wave  	['i', 'think', 'okay', 'skinny', 'arms', 'this', 'this', 'guy', 'has', 'skipped', 'leg', 'day', 'green', 'we', 'are', 'gon', 'na', 'we', 'are', 'gon', 'na', 'give', 'him', 'a', 'wave']	['i', 'think', 'okay', 'skinny', 'arm', 'this', 'this', 'guy', 'have', 'skip', 'leg', 'day', 'green', 'we', 'be', 'gon', 'na', 'we', 'be', 'gon', 'na', 'give', 'him', 'a', 'wave']	[('i', 'NN'), ('think', 'VBP'), ('okay', 'IN'), ('skinny', 'NN'), ('arms', 'NNS'), ('this', 'DT'), ('this', 'DT'), ('guy', 'NN'), ('has', 'VBZ'), ('skipped', 'VBN'), ('leg', 'JJ'), ('day', 'NN'), ('green', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('gon', 'VBG'), ('na', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('give', 'VB'), ('him', 'PRP'), ('a', 'DT'), ('wave', 'NN')]	[('i', 'NN'), ('think', 'VBP'), ('okay', 'IN'), ('skinny', 'JJ'), ('arm', 'NN'), ('this', 'DT'), ('this', 'DT'), ('guy', 'NN'), ('have', 'VBP'), ('skip', 'VBN'), ('leg', 'JJ'), ('day', 'NN'), ('green', 'VBD'), ('we', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'IN'), ('we', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('give', 'VB'), ('him', 'PRP'), ('a', 'DT'), ('wave', 'NN')]	Dyad4-time1-condTD.txt
MOT	are we dumb  	['are', 'we', 'dumb']	['be', 'we', 'dumb']	[('are', 'VBP'), ('we', 'PRP'), ('dumb', 'JJ')]	[('be', 'VB'), ('we', 'PRP'), ('dumb', 'JJ')]	Dyad4-time1-condTD.txt
CHI	we might be dumb   this guy's the exact same with weird eyes  	"['we', 'might', 'be', 'dumb', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weird', 'eyes']"	"['we', 'might', 'be', 'dumb', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weird', 'eye']"	"[('we', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('dumb', 'JJ'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weird', 'JJ'), ('eyes', 'NNS')]"	"[('we', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('dumb', 'JJ'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weird', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	okay let's see if it's legs  	['okay', 'let', 'us', 'see', 'if', 'it', 'is', 'legs']	['okay', 'let', 'u', 'see', 'if', 'it', 'be', 'legs']	[('okay', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('see', 'VB'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('legs', 'JJ')]	[('okay', 'JJ'), ('let', 'NN'), ('u', 'JJ'), ('see', 'VB'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('legs', 'JJ')]	Dyad4-time1-condTD.txt
CHI	i just like stealing  	['i', 'just', 'like', 'stealing']	['i', 'just', 'like', 'steal']	[('i', 'NN'), ('just', 'RB'), ('like', 'IN'), ('stealing', 'VBG')]	[('i', 'NN'), ('just', 'RB'), ('like', 'IN'), ('steal', 'NN')]	Dyad4-time1-condTD.txt
MOT	it's legs  	['it', 'is', 'legs']	['it', 'be', 'legs']	[('it', 'PRP'), ('is', 'VBZ'), ('legs', 'JJ')]	[('it', 'PRP'), ('be', 'VB'), ('legs', 'JJ')]	Dyad4-time1-condTD.txt
CHI	it's not legs their legs were the same their colors were the same except their eyes their eyes are what changed so i think  i think red eye means steal  	['it', 'is', 'not', 'legs', 'their', 'legs', 'were', 'the', 'same', 'their', 'colors', 'were', 'the', 'same', 'except', 'their', 'eyes', 'their', 'eyes', 'are', 'what', 'changed', 'so', 'i', 'think', 'i', 'think', 'red', 'eye', 'means', 'steal']	['it', 'be', 'not', 'legs', 'their', 'leg', 'be', 'the', 'same', 'their', 'color', 'be', 'the', 'same', 'except', 'their', 'eye', 'their', 'eye', 'be', 'what', 'change', 'so', 'i', 'think', 'i', 'think', 'red', 'eye', 'mean', 'steal']	[('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('legs', 'JJ'), ('their', 'PRP$'), ('legs', 'NNS'), ('were', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('their', 'PRP$'), ('colors', 'NNS'), ('were', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('except', 'IN'), ('their', 'PRP$'), ('eyes', 'NNS'), ('their', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('what', 'WP'), ('changed', 'VBD'), ('so', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('red', 'JJ'), ('eye', 'NN'), ('means', 'VBZ'), ('steal', 'JJ')]	[('it', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('legs', 'VB'), ('their', 'PRP$'), ('leg', 'NN'), ('be', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('their', 'PRP$'), ('color', 'NN'), ('be', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('except', 'IN'), ('their', 'PRP$'), ('eye', 'NN'), ('their', 'PRP$'), ('eye', 'NN'), ('be', 'VB'), ('what', 'WP'), ('change', 'NN'), ('so', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('red', 'JJ'), ('eye', 'NN'), ('mean', 'NN'), ('steal', 'NN')]	Dyad4-time1-condTD.txt
MOT	alright that's not true but that's alright  	['alright', 'that', 'is', 'not', 'true', 'but', 'that', 'is', 'alright']	['alright', 'that', 'be', 'not', 'true', 'but', 'that', 'be', 'alright']	[('alright', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('not', 'RB'), ('true', 'JJ'), ('but', 'CC'), ('that', 'DT'), ('is', 'VBZ'), ('alright', 'JJ')]	[('alright', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('not', 'RB'), ('true', 'JJ'), ('but', 'CC'), ('that', 'IN'), ('be', 'VB'), ('alright', 'JJ')]	Dyad4-time1-condTD.txt
CHI	well i'm just gonna go with that   okay so this guy's the exact same with weak arms  	"['well', 'i', 'am', 'just', 'gon', 'na', 'go', 'with', 'that', 'okay', 'so', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weak', 'arms']"	"['well', 'i', 'be', 'just', 'gon', 'na', 'go', 'with', 'that', 'okay', 'so', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weak', 'arm']"	"[('well', 'RB'), ('i', 'RB'), ('am', 'VBP'), ('just', 'RB'), ('gon', 'NN'), ('na', 'TO'), ('go', 'VB'), ('with', 'IN'), ('that', 'DT'), ('okay', 'VBZ'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weak', 'JJ'), ('arms', 'NNS')]"	"[('well', 'RB'), ('i', 'RB'), ('be', 'VB'), ('just', 'RB'), ('gon', 'VB'), ('na', 'TO'), ('go', 'VB'), ('with', 'IN'), ('that', 'DT'), ('okay', 'VBZ'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weak', 'JJ'), ('arm', 'NN')]"	Dyad4-time1-condTD.txt
MOT	arms up  	['arms', 'up']	['arm', 'up']	[('arms', 'NNS'), ('up', 'RP')]	[('arm', 'NN'), ('up', 'RP')]	Dyad4-time1-condTD.txt
CHI	we're nailing it  	['we', 'are', 'nailing', 'it']	['we', 'be', 'nail', 'it']	[('we', 'PRP'), ('are', 'VBP'), ('nailing', 'VBG'), ('it', 'PRP')]	[('we', 'PRP'), ('be', 'VB'), ('nail', 'VBN'), ('it', 'PRP')]	Dyad4-time1-condTD.txt
MOT	arms up does mean  yay i have gems  maybe  	['arms', 'up', 'does', 'mean', 'yay', 'i', 'have', 'gems', 'maybe']	['arm', 'up', 'do', 'mean', 'yay', 'i', 'have', 'gem', 'maybe']	[('arms', 'NNS'), ('up', 'RP'), ('does', 'VBZ'), ('mean', 'VB'), ('yay', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gems', 'NNS'), ('maybe', 'RB')]	[('arm', 'NN'), ('up', 'RP'), ('do', 'VBP'), ('mean', 'VB'), ('yay', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gem', 'VBN'), ('maybe', 'RB')]	Dyad4-time1-condTD.txt
CHI	yeah  i have gems i have no gems    okay so this guy is   i'm gonna run away from this guy look at him  	['yeah', 'i', 'have', 'gems', 'i', 'have', 'no', 'gems', 'okay', 'so', 'this', 'guy', 'is', 'i', 'am', 'gon', 'na', 'run', 'away', 'from', 'this', 'guy', 'look', 'at', 'him']	['yeah', 'i', 'have', 'gems', 'i', 'have', 'no', 'gem', 'okay', 'so', 'this', 'guy', 'be', 'i', 'be', 'gon', 'na', 'run', 'away', 'from', 'this', 'guy', 'look', 'at', 'him']	[('yeah', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gems', 'VBN'), ('i', 'NNS'), ('have', 'VBP'), ('no', 'DT'), ('gems', 'NNS'), ('okay', 'RB'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), ('is', 'VBZ'), ('i', 'JJ'), ('am', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('look', 'NN'), ('at', 'IN'), ('him', 'PRP')]	[('yeah', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gems', 'VBN'), ('i', 'NNS'), ('have', 'VBP'), ('no', 'DT'), ('gem', 'NN'), ('okay', 'RB'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), ('be', 'VB'), ('i', 'JJ'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('look', 'NN'), ('at', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	no we have to ask him for gems  	['no', 'we', 'have', 'to', 'ask', 'him', 'for', 'gems']	['no', 'we', 'have', 'to', 'ask', 'him', 'for', 'gem']	[('no', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('ask', 'VB'), ('him', 'PRP'), ('for', 'IN'), ('gems', 'NNS')]	[('no', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('ask', 'VB'), ('him', 'PRP'), ('for', 'IN'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	no he's huge  	['no', 'he', 'is', 'huge']	['no', 'he', 'be', 'huge']	[('no', 'DT'), ('he', 'PRP'), ('is', 'VBZ'), ('huge', 'JJ')]	[('no', 'DT'), ('he', 'PRP'), ('be', 'VB'), ('huge', 'JJ')]	Dyad4-time1-condTD.txt
MOT	ugh just trust me   let me see if i'm right  	['ugh', 'just', 'trust', 'me', 'let', 'me', 'see', 'if', 'i', 'am', 'right']	['ugh', 'just', 'trust', 'me', 'let', 'me', 'see', 'if', 'i', 'be', 'right']	[('ugh', 'RB'), ('just', 'RB'), ('trust', 'VB'), ('me', 'PRP'), ('let', 'VB'), ('me', 'PRP'), ('see', 'VB'), ('if', 'IN'), ('i', 'JJ'), ('am', 'VBP'), ('right', 'JJ')]	[('ugh', 'RB'), ('just', 'RB'), ('trust', 'VB'), ('me', 'PRP'), ('let', 'VB'), ('me', 'PRP'), ('see', 'VB'), ('if', 'IN'), ('i', 'JJ'), ('be', 'VB'), ('right', 'JJ')]	Dyad4-time1-condTD.txt
CHI	we nailed this we've got it we're lockedin  	['we', 'nailed', 'this', 'we', 'have', 'got', 'it', 'we', 'are', 'lockedin']	['we', 'nail', 'this', 'we', 'have', 'get', 'it', 'we', 'be', 'lockedin']	[('we', 'PRP'), ('nailed', 'VBD'), ('this', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('got', 'VBN'), ('it', 'PRP'), ('we', 'PRP'), ('are', 'VBP'), ('lockedin', 'JJ')]	[('we', 'PRP'), ('nail', 'VBP'), ('this', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('get', 'VB'), ('it', 'PRP'), ('we', 'PRP'), ('be', 'VB'), ('lockedin', 'VBN')]	Dyad4-time1-condTD.txt
MOT	no we're not  	['no', 'we', 'are', 'not']	['no', 'we', 'be', 'not']	[('no', 'DT'), ('we', 'PRP'), ('are', 'VBP'), ('not', 'RB')]	[('no', 'DT'), ('we', 'PRP'), ('be', 'VB'), ('not', 'RB')]	Dyad4-time1-condTD.txt
CHI	this guy's the same with  with normal eyes  	"['this', 'guy', ""'s"", 'the', 'same', 'with', 'with', 'normal', 'eyes']"	"['this', 'guy', ""'s"", 'the', 'same', 'with', 'with', 'normal', 'eye']"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('with', 'IN'), ('normal', 'JJ'), ('eyes', 'NNS')]"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('with', 'IN'), ('normal', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	that's the one i'm not sure  sure of  	['that', 'is', 'the', 'one', 'i', 'am', 'not', 'sure', 'sure', 'of']	['that', 'be', 'the', 'one', 'i', 'be', 'not', 'sure', 'sure', 'of']	[('that', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('one', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('sure', 'JJ'), ('sure', 'NN'), ('of', 'IN')]	[('that', 'DT'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('i', 'NN'), ('be', 'VB'), ('not', 'RB'), ('sure', 'JJ'), ('sure', 'NN'), ('of', 'IN')]	Dyad4-time1-condTD.txt
CHI	that's the one we wave   do we wave   i'm gonna run  	['that', 'is', 'the', 'one', 'we', 'wave', 'do', 'we', 'wave', 'i', 'am', 'gon', 'na', 'run']	['that', 'be', 'the', 'one', 'we', 'wave', 'do', 'we', 'wave', 'i', 'be', 'gon', 'na', 'run']	[('that', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('one', 'NN'), ('we', 'PRP'), ('wave', 'VBP'), ('do', 'VBP'), ('we', 'PRP'), ('wave', 'VB'), ('i', 'VBN'), ('am', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('run', 'VB')]	[('that', 'DT'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('wave', 'VBP'), ('do', 'VBP'), ('we', 'PRP'), ('wave', 'VB'), ('i', 'JJ'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('run', 'VB')]	Dyad4-time1-condTD.txt
MOT	but he has gems  	['but', 'he', 'has', 'gems']	['but', 'he', 'have', 'gem']	[('but', 'CC'), ('he', 'PRP'), ('has', 'VBZ'), ('gems', 'NNS')]	[('but', 'CC'), ('he', 'PRP'), ('have', 'VBP'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	how do you know   does arm up mean gems  	['how', 'do', 'you', 'know', 'does', 'arm', 'up', 'mean', 'gems']	['how', 'do', 'you', 'know', 'do', 'arm', 'up', 'mean', 'gem']	[('how', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('know', 'VB'), ('does', 'VBZ'), ('arm', 'VB'), ('up', 'RP'), ('mean', 'JJ'), ('gems', 'NNS')]	[('how', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('know', 'VB'), ('do', 'VBP'), ('arm', 'VB'), ('up', 'RP'), ('mean', 'JJ'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
MOT	yeah wave i think you're right  	['yeah', 'wave', 'i', 'think', 'you', 'are', 'right']	['yeah', 'wave', 'i', 'think', 'you', 'be', 'right']	[('yeah', 'NNS'), ('wave', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('you', 'PRP'), ('are', 'VBP'), ('right', 'JJ')]	[('yeah', 'NNS'), ('wave', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('you', 'PRP'), ('be', 'VB'), ('right', 'JJ')]	Dyad4-time1-condTD.txt
CHI	 we should've asked okay so maybe arms up does mean gems  	['we', 'should', 'have', 'asked', 'okay', 'so', 'maybe', 'arms', 'up', 'does', 'mean', 'gems']	['we', 'should', 'have', 'ask', 'okay', 'so', 'maybe', 'arm', 'up', 'do', 'mean', 'gem']	[('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('asked', 'VBN'), ('okay', 'RP'), ('so', 'RB'), ('maybe', 'RB'), ('arms', 'VBZ'), ('up', 'RP'), ('does', 'VBZ'), ('mean', 'VB'), ('gems', 'NNS')]	[('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('ask', 'VBN'), ('okay', 'PRP'), ('so', 'RB'), ('maybe', 'RB'), ('arm', 'NN'), ('up', 'RP'), ('do', 'VBP'), ('mean', 'VB'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
MOT	that's what i think i'm all excited but i think we're totally wrong  	['that', 'is', 'what', 'i', 'think', 'i', 'am', 'all', 'excited', 'but', 'i', 'think', 'we', 'are', 'totally', 'wrong']	['that', 'be', 'what', 'i', 'think', 'i', 'be', 'all', 'excited', 'but', 'i', 'think', 'we', 'be', 'totally', 'wrong']	[('that', 'DT'), ('is', 'VBZ'), ('what', 'WP'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('am', 'VBP'), ('all', 'DT'), ('excited', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('are', 'VBP'), ('totally', 'RB'), ('wrong', 'JJ')]	[('that', 'DT'), ('be', 'VB'), ('what', 'WP'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('be', 'VB'), ('all', 'DT'), ('excited', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('be', 'VB'), ('totally', 'RB'), ('wrong', 'JJ')]	Dyad4-time1-condTD.txt
CHI	this guy's  this guy's arms up weird eyes  	"['this', 'guy', ""'s"", 'this', 'guy', ""'s"", 'arms', 'up', 'weird', 'eyes']"	"['this', 'guy', ""'s"", 'this', 'guy', ""'s"", 'arm', 'up', 'weird', 'eye']"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('arms', 'NNS'), ('up', 'IN'), ('weird', 'JJ'), ('eyes', 'NNS')]"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('arm', 'NN'), ('up', 'RB'), ('weird', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	but is he friendly or not friendly   no i think we ask  	['but', 'is', 'he', 'friendly', 'or', 'not', 'friendly', 'no', 'i', 'think', 'we', 'ask']	['but', 'be', 'he', 'friendly', 'or', 'not', 'friendly', 'no', 'i', 'think', 'we', 'ask']	[('but', 'CC'), ('is', 'VBZ'), ('he', 'PRP'), ('friendly', 'RB'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ'), ('no', 'DT'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('ask', 'VBP')]	[('but', 'CC'), ('be', 'VB'), ('he', 'PRP'), ('friendly', 'RB'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ'), ('no', 'DT'), ('i', 'JJ'), ('think', 'VBP'), ('we', 'PRP'), ('ask', 'VBP')]	Dyad4-time1-condTD.txt
CHI	yeah let's ask  	['yeah', 'let', 'us', 'ask']	['yeah', 'let', 'u', 'ask']	[('yeah', 'NN'), ('let', 'VBD'), ('us', 'PRP'), ('ask', 'VB')]	[('yeah', 'NNS'), ('let', 'VBP'), ('u', 'JJ'), ('ask', 'VB')]	Dyad4-time1-condTD.txt
MOT	i don't know why i'm right  	['i', 'do', 'not', 'know', 'why', 'i', 'am', 'right']	['i', 'do', 'not', 'know', 'why', 'i', 'be', 'right']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('why', 'WRB'), ('i', 'JJ'), ('am', 'VBP'), ('right', 'JJ')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('why', 'WRB'), ('i', 'JJ'), ('be', 'VB'), ('right', 'JJ')]	Dyad4-time1-condTD.txt
